English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
superiority,superiorità,1,0,0,0,0,0,0,0,0,0
superlative,superlativo,0,0,0,0,0,0,0,0,0,0
supermarket,supermercato,0,0,0,0,0,0,0,0,0,0
superstar,superstar,1,0,0,0,0,0,1,0,0,1
superstition,superstizione,1,1,0,0,0,1,0,0,0,0
superstitious,superstizioso,0,1,0,1,0,1,0,0,0,0
superman,superuomo,1,0,0,0,0,0,1,0,0,1
supervision,supervisione,0,0,0,0,0,0,0,0,0,0
supervisor,supervisore,0,0,0,0,0,0,0,0,0,0
supplemental,supplementare,0,0,0,0,0,0,0,0,0,0
supplement,supplemento,0,0,0,0,0,0,0,0,0,0
supplication,supplica,1,0,0,0,0,0,0,0,0,1
beseech,supplicare,0,0,0,0,0,0,0,0,0,0
entreat,supplicare,0,0,0,0,0,0,0,0,0,0
opinionated,supponente,0,1,1,0,0,0,0,0,0,0
suppose,supporre,0,0,0,0,0,0,0,0,0,0
supported,supportato,1,0,0,0,0,0,0,0,0,0
unsupported,supportato,0,1,0,0,0,0,0,0,0,0
bracket,supporto,0,0,0,0,0,0,0,0,0,0
supporting,supporto,1,0,0,0,0,0,0,0,0,1
supposition,supposizione,0,0,0,0,0,0,0,0,0,0
supremely,supremamente,1,0,0,0,0,0,0,0,0,0
supremacy,supremazia,1,1,1,1,0,1,1,0,1,1
supreme,supremo,1,0,0,0,0,0,0,0,0,0
surf,Surf,0,0,0,0,0,0,0,0,0,0
supernatant,surnatante,0,0,0,0,0,0,0,0,0,0
surplus,surplus,0,0,0,0,0,0,0,0,0,0
surrogate,surrogato,0,0,0,0,0,0,0,0,0,1
susceptible,suscettibile,0,1,0,0,0,0,0,0,0,0
susceptibility,suscettibilità,0,0,0,0,0,0,0,0,0,0
arouse,suscitare,1,0,0,1,0,0,0,0,0,0
elicit,suscitare,0,0,0,0,0,0,0,0,0,0
suspense,suspense,0,0,0,1,0,1,0,0,1,0
dole,sussidio,0,1,0,0,0,0,0,1,0,0
subsistence,sussistenza,0,0,0,0,0,0,0,0,0,0
subsist,sussistere,0,1,0,0,0,0,0,0,0,0
wince,sussultare,0,1,1,0,1,1,0,1,0,0
whisper,sussurro,0,0,0,0,0,0,0,0,0,0
whispered,sussurrò,0,0,0,0,0,0,0,0,0,0
suture,suturare,0,0,0,0,0,0,0,0,0,0
sucking,suzione,0,0,0,0,0,0,0,0,0,0
depreciate,svalutare,0,1,1,0,1,0,0,0,0,0
vanish,svanire,0,0,0,0,0,0,0,0,1,0
disadvantage,svantaggio,0,0,0,0,0,0,0,0,0,0
swastika,svastica,0,1,1,0,0,1,0,0,0,0
rouse,svegliare,0,0,0,0,0,0,0,0,0,0
wake,svegliarsi,0,0,0,0,0,0,0,0,0,0
awake,sveglio,0,0,0,0,0,0,0,0,0,0
unveil,svelare,0,0,0,0,0,0,0,0,0,0
fainting,svenimento,0,1,0,0,0,1,0,1,1,0
swoon,svenire,0,0,0,0,0,0,0,0,0,0
foiled,sventato,0,1,0,0,0,0,0,0,0,0
undressed,svestito,0,0,0,0,0,0,0,0,0,0
develop,sviluppare,1,0,0,1,0,0,0,0,0,0
developing,sviluppo,0,0,0,0,0,0,0,0,0,0
development,sviluppo,0,0,0,0,0,0,0,0,0,0
racking,svinatura,0,0,0,0,0,0,0,0,0,0
oversight,svista,0,1,0,0,0,0,0,0,0,0
listless,svogliato,0,1,0,0,0,0,0,1,0,0
turning,svolta,0,0,0,0,0,0,0,0,0,0
swing,swing,0,0,0,0,0,0,0,0,0,0
tobacco,tabacco,0,1,0,0,0,0,0,0,0,0
snuff,tabacco da fiuto,0,0,0,0,0,0,0,0,0,0
rota,tabella dei turni,1,0,0,0,0,0,0,0,0,1
tabernacle,tabernacolo,0,0,0,0,0,0,0,0,0,0
tableau,tableau,0,0,0,0,0,0,0,0,0,0
taboo,tabù,0,1,0,0,1,1,0,0,0,0
tabulation,tabulazione,0,0,0,0,0,0,0,0,0,0
nick,tacca,0,0,0,0,0,0,0,0,0,0
notch,tacca,0,0,0,0,0,0,0,0,0,0
hunks,taccagno,0,0,0,0,0,0,0,0,0,0
shoplifting,taccheggio,0,1,1,0,1,0,0,0,0,0
heels,tacchi,0,0,0,0,0,0,0,0,0,0
heel,tacco,0,1,0,0,0,0,0,0,0,0
notebook,taccuino,0,0,0,0,0,0,0,0,0,0
speedometer,tachimetro,0,0,0,0,0,0,0,0,0,0
tachometer,tachimetro,0,0,0,0,0,0,0,0,0,0
tacit,tacito,0,0,0,0,0,0,0,0,0,0
broil,tafferuglio,0,1,1,0,0,0,0,0,0,0
scrimmage,tafferuglio,0,1,0,0,0,0,0,0,1,0
taffeta,taffettà,0,0,0,0,0,0,0,0,0,0
size,taglia,0,0,0,0,0,0,0,0,0,0
chop,tagliare,0,1,0,0,0,0,0,0,0,0
hew,tagliare,0,0,0,0,0,0,0,0,0,0
trim,tagliare,0,0,0,0,0,0,0,0,0,0
chopping,tagliere,0,0,0,0,0,0,0,0,0,0
cut,taglio,0,0,0,0,0,0,0,0,0,0
cutting,taglio,0,1,1,0,1,1,0,1,0,0
taker,taker,0,0,0,0,0,0,0,0,0,0
cuttings,talee,0,0,0,0,0,0,0,0,0,0
talent,talento,1,0,0,0,0,0,0,0,0,0
talented,talentuoso,0,0,0,0,0,0,0,0,0,0
talisman,talismano,1,0,0,0,0,0,0,0,0,0
hooker,tallonatore,0,0,0,0,0,0,0,0,0,0
tambourine,tamburello,0,0,0,0,0,0,0,0,0,0
drum,tamburo,0,0,0,0,0,0,0,0,0,0
dab,tamponare,0,0,0,0,0,0,0,0,0,0
pad,tampone,1,0,0,0,0,0,0,0,0,0
swab,tampone,0,1,0,0,0,0,0,0,0,0
burrow,tana,0,0,0,0,0,0,0,0,0,0
den,tana,0,0,0,0,0,0,0,0,0,0
sett,tana,0,0,0,0,0,0,0,0,0,0
tandem,tandem,0,0,0,0,0,0,0,0,0,1
tangent,tangente,0,0,0,0,0,0,0,0,0,0
mat,tappetino,0,0,0,0,0,0,0,0,0,0
rug,tappeto,0,0,0,0,0,0,0,0,0,0
upholstery,tappezzeria,0,0,0,0,0,0,0,0,0,0
stopper,tappo,0,0,0,0,0,0,0,0,0,0
tarry,tardare,0,1,0,0,0,0,0,0,0,0
belated,tardivo,0,1,0,0,0,0,0,0,0,0
tardy,tardo,0,1,0,0,0,0,0,0,0,0
fare,tariffa,0,0,0,0,0,0,0,0,0,0
tariff,tariffa,0,1,1,0,1,0,0,0,0,0
tartan,tartan,0,0,0,0,0,0,0,0,0,0
tartar,tartaro,0,0,0,0,0,0,0,0,0,0
tortoise,tartaruga,0,0,0,0,0,0,0,0,0,0
trifle,tartufo,0,1,0,0,0,0,0,0,0,0
pocket,tasca,0,0,0,0,0,0,0,0,0,0
fee,tassa,0,1,1,0,0,0,0,0,0,0
tax,tasse,0,1,0,0,0,0,0,1,0,0
badger,tasso,0,1,1,0,0,0,0,0,0,0
rate,tasso,0,0,0,0,0,0,0,0,0,0
yew,tasso,0,0,0,0,0,0,0,0,0,0
taxonomy,tassonomia,0,0,0,0,0,0,0,0,0,0
tat,tat,0,0,0,0,0,0,0,0,0,0
tactics,tattica,0,0,0,0,0,1,0,0,0,1
tactile,tattile,0,0,0,0,0,0,0,0,0,0
tact,tatto,1,0,0,0,0,0,0,0,0,0
tattoo,tatuaggio,0,0,0,0,0,0,0,0,0,0
tavern,taverna,0,0,0,0,0,0,0,0,0,0
plank,tavola,0,0,0,0,0,0,0,0,0,0
table,tavola,0,0,0,0,0,0,0,0,0,0
boards,tavole,0,0,0,0,0,0,0,0,0,0
tablet,tavoletta,0,0,0,0,0,0,0,0,0,0
palette,tavolozza,0,0,0,0,0,0,0,0,0,0
cab,taxi,1,0,0,0,0,0,0,0,0,0
taxicab,taxi,0,0,0,0,0,0,0,0,0,0
tea,tè,0,0,0,0,0,0,0,0,0,0
theatrical,teatrale,0,0,0,0,0,0,0,0,0,0
playhouse,teatro,1,0,0,0,0,0,1,0,0,0
theater,teatro,0,0,0,0,0,0,0,0,0,0
technicality,tecnicità,0,0,0,0,0,0,0,0,0,0
technical,tecnico,0,0,0,0,0,0,0,0,0,0
technician,tecnico,0,0,0,0,0,0,0,0,0,0
technology,tecnologia,1,0,0,0,0,0,0,0,0,0
ted,ted,0,0,0,0,0,0,0,0,0,0
german,tedesco,0,0,0,0,0,0,0,0,0,0
tedium,tedio,0,1,0,0,0,0,0,0,0,0
teflon,teflon,0,0,0,0,0,0,0,0,0,0
skillet,tegame,0,0,0,0,0,0,0,0,0,0
theism,teismo,0,1,0,0,1,0,0,0,0,0
theistic,teistica,0,0,0,0,0,0,0,0,0,0
canvas,tela,0,0,0,0,0,0,0,0,0,0
web,tela,0,0,0,0,0,0,0,0,0,0
burlap,tela ruvida,0,0,0,0,0,0,0,0,0,0
loom,telaio,0,1,0,1,0,1,0,0,0,0
phone,telefono,0,0,0,0,0,0,0,0,0,0
telephone,telefono,0,0,0,0,0,0,0,0,0,0
telegraph,telegrafo,0,0,0,0,0,0,0,0,0,0
telegram,telegramma,0,0,0,0,0,0,0,0,0,0
telescopic,telescopico,0,0,0,0,0,0,0,0,0,0
telescope,telescopio,0,0,0,0,0,0,0,0,0,0
ticker,telescrivente,0,0,0,0,0,0,0,0,0,0
television,televisione,0,0,0,0,0,0,0,0,0,0
theme,tema,0,0,0,0,0,0,0,0,0,0
fearing,temendo,0,1,0,0,0,1,0,0,0,0
recklessness,temerarietà,0,1,1,0,1,1,0,0,1,0
tempera,tempera,0,0,0,0,0,0,0,0,0,0
temper,temperamento,0,0,0,0,0,0,0,0,0,0
temperament,temperamento,0,0,0,0,0,0,0,0,0,0
temperance,temperanza,1,0,0,0,0,0,0,0,0,0
temperate,temperato,0,0,0,0,0,0,0,0,0,1
tempered,temperato,1,0,0,0,0,0,0,0,0,0
temperature,temperatura,0,0,0,0,0,0,0,0,0,0
storm,tempesta,0,1,1,0,0,0,0,0,0,0
tempest,tempesta,0,1,1,1,0,1,0,1,1,0
studded,tempestato,0,0,0,0,0,0,0,0,0,0
timeliness,tempestività,0,0,0,0,0,0,0,0,0,0
timely,tempestivo,1,0,0,0,0,0,0,0,0,0
stormy,tempestoso,0,1,0,0,0,1,0,0,0,0
temple,tempio,0,0,0,0,0,0,0,0,0,0
time,tempo,0,0,0,1,0,0,0,0,0,0
weather,tempo,0,0,0,0,0,0,0,0,0,0
leisure,tempo libero,1,0,0,1,0,0,1,0,1,1
temporal,temporale,0,0,0,0,0,0,0,0,0,0
thunderstorm,temporale,0,0,0,0,0,0,0,0,0,0
temporarily,temporaneamente,0,0,0,0,0,0,0,0,0,0
temporary,temporaneo,0,0,0,0,0,0,0,0,0,0
hardening,tempra,0,0,0,0,0,0,0,0,0,0
tenacious,tenace,1,0,0,0,0,0,0,0,0,0
tenacity,tenacia,1,0,0,0,0,0,0,0,0,0
tongs,tenaglie,0,0,0,0,0,0,0,0,0,0
awning,tenda,0,0,0,0,0,0,0,0,0,0
curtain,tenda,0,0,0,0,0,0,0,0,0,0
tent,tenda,0,0,0,0,0,0,0,0,0,0
conducive,tendente,1,0,0,0,0,0,0,0,0,0
tending,tendente,0,0,0,0,0,0,0,0,0,0
tendency,tendenza,0,0,0,0,0,0,0,0,0,0
trend,tendenza,1,0,0,0,0,0,0,0,0,0
undercurrent,tendenza,0,0,0,0,0,0,0,0,0,0
tender,tender,1,0,0,0,0,0,1,0,0,1
tendon,tendine,0,0,0,0,0,0,0,0,0,0
hamstring,tendine del ginocchio,0,1,1,0,0,0,0,1,0,0
marquee,tendone,0,0,0,0,0,0,0,0,0,0
lieutenant,tenente,0,0,0,0,0,0,0,0,0,1
hold,tenere,0,0,0,0,0,0,0,0,0,0
tenderness,tenerezza,1,0,0,0,0,0,1,0,0,0
tennis,tennis,0,0,0,0,0,0,0,0,0,0
tension,tensione,0,0,1,0,0,0,0,0,0,0
tentacle,tentacolo,0,0,0,0,0,0,0,0,0,0
tempt,tentare,0,0,0,0,0,0,0,0,0,0
attempt,tentativo,0,0,0,1,0,0,0,0,0,0
temptation,tentazione,0,1,0,0,0,0,0,0,0,0
tenuous,tenue,0,0,0,0,0,0,0,0,0,0
estate,tenuta,0,0,0,0,0,0,0,0,0,0
theocratic,teocratico,0,1,1,0,0,1,0,1,0,1
theocracy,teocrazia,0,0,0,0,0,0,0,0,0,0
theology,teologia,0,0,0,1,0,0,0,0,0,0
theological,teologico,0,0,0,0,0,0,0,0,0,1
theologian,teologo,0,0,0,0,0,0,0,0,0,0
theorem,teorema,0,0,0,0,0,0,0,0,0,1
theory,teoria,0,0,0,1,0,0,0,0,0,1
theoretical,teorico,1,0,0,0,0,0,0,0,0,0
thug,teppista,0,1,1,0,1,1,0,0,0,0
therapeutics,terapeutica,1,0,0,0,0,0,0,0,0,0
therapeutic,terapeutico,1,0,0,0,0,0,1,0,0,1
spa,terme,1,0,0,1,0,0,1,0,1,1
thermal,termico,0,0,0,0,0,0,0,0,0,0
terminal,terminale,0,1,0,0,0,1,0,1,0,0
terminate,terminare,0,0,0,0,0,0,0,1,0,0
term,termine,0,0,0,0,0,0,0,0,0,0
termite,termite,0,1,0,0,1,0,0,0,0,0
thermocouple,termocoppia,0,0,0,1,0,0,0,0,0,0
thermodynamics,termodinamica,0,0,0,0,0,0,0,0,0,0
thermometer,termometro,0,0,0,0,0,0,0,0,0,1
thermostat,termostato,0,0,0,0,0,0,0,0,0,0
ternary,ternario,0,0,0,0,0,0,0,0,0,0
backhoe,terne,0,0,0,0,0,0,0,0,0,0
earth,terra,0,0,0,0,0,0,0,0,0,0
land,terra,1,0,0,0,0,0,0,0,0,0
loam,terra grassa,0,0,0,0,0,0,0,0,0,0
earthenware,terracotta,0,0,0,0,0,0,0,0,0,0
mainland,terraferma,0,0,0,0,0,0,0,0,0,0
embankment,terrapieno,0,0,0,0,0,0,0,0,0,0
patio,terrazza,0,0,0,0,0,0,0,0,0,0
terrace,terrazzo,0,0,0,0,0,0,0,0,0,0
lands,terre,0,0,0,0,0,0,0,0,0,0
earthquake,terremoto,0,1,1,0,0,1,0,1,1,0
earthly,terreno,0,0,0,0,0,0,0,0,0,0
ground,terreno,0,0,0,0,0,0,0,0,0,1
soil,terreno,0,1,0,0,1,0,0,0,0,0
terrestrial,terrestre,0,0,0,0,0,0,0,0,0,0
awful,terribile,0,1,1,0,1,1,0,1,0,0
dire,terribile,0,1,0,0,1,1,0,1,1,0
dreadful,terribile,0,1,1,1,1,1,0,1,0,0
terrible,terribile,0,1,1,0,1,1,0,1,0,0
terrific,terribile,0,0,0,0,0,0,0,1,0,0
dreadfully,terribilmente,0,1,0,0,1,1,0,1,1,0
terribly,terribilmente,0,0,0,0,0,0,0,1,0,0
terrier,terrier,0,0,0,0,0,0,0,0,0,0
territorial,territoriale,0,0,0,0,0,0,0,0,0,0
territory,territorio,0,0,0,0,0,0,0,0,0,0
dread,terrore,0,1,0,1,0,1,0,0,0,0
terror,terrore,0,1,0,0,0,1,0,0,0,0
terrorism,terrorismo,0,1,1,0,1,1,0,1,0,0
terrorist,terrorista,0,1,1,0,1,1,0,1,1,0
terrorize,terrorizzare,0,1,1,0,0,1,0,1,0,0
earthy,terroso,0,0,0,0,0,0,0,0,0,0
thirds,terzi,0,0,0,0,0,0,0,0,0,0
tertiary,terziario,0,0,0,0,0,0,0,0,0,0
brim,tesa,0,0,0,0,0,0,0,0,0,0
thesis,tesi,0,0,0,0,0,0,0,0,0,0
strained,teso,0,1,1,0,0,0,0,0,0,0
taut,teso,0,0,0,0,0,0,0,0,0,0
tense,teso,0,0,0,0,0,0,0,0,0,0
treasury,tesoreria,0,0,0,0,0,0,0,0,0,0
treasurer,tesoriere,0,0,0,0,0,0,0,0,0,1
hoard,tesoro,0,0,0,0,0,0,0,0,0,0
treasure,tesoro,1,0,0,1,0,0,1,0,0,1
weave,tessere,0,0,0,0,0,0,0,0,0,0
textile,tessile,0,0,0,0,0,0,0,0,0,0
fabric,tessuto,0,0,0,0,0,0,0,0,0,0
tissue,tessuto,0,0,0,0,0,0,0,0,0,0
head,testa,0,0,0,0,0,0,0,0,0,0
wellhead,testa di pozzo,0,0,0,0,0,0,0,0,0,0
testament,testamento,0,0,0,1,0,0,0,0,0,1
stubbornness,testardaggine,0,0,0,0,0,0,0,0,0,0
capitation,testatico,0,0,0,0,0,0,0,0,0,0
witness,testimone,0,0,0,0,0,0,0,0,0,1
eyewitness,testimone oculare,0,0,0,0,0,0,0,0,0,1
testimonial,testimoniale,0,0,0,0,0,0,0,0,0,0
testimony,testimonianza,0,0,0,0,0,0,0,0,0,1
testify,testimoniare,0,0,0,0,0,0,0,0,0,0
text,testo,0,0,0,0,0,0,0,0,0,0
tetanus,tetano,0,1,0,0,1,0,0,0,0,0
tethered,tethered,0,0,0,0,0,0,0,0,0,0
tetrahedral,tetrahedral,0,0,0,0,0,0,0,0,0,0
dusky,tetro,0,0,0,0,0,0,0,0,0,0
somber,tetro,0,1,0,0,0,0,0,1,0,0
boob,tetta,0,0,0,0,0,0,0,0,0,0
tit,tetta,0,1,0,0,0,0,0,0,0,0
teat,tettarella,0,0,0,0,0,0,0,0,0,0
roof,tetto,0,0,0,0,0,0,0,0,0,0
tiara,tiara,0,0,0,0,0,0,0,0,0,0
tepid,tiepido,0,0,0,0,0,0,0,0,0,0
typhoon,tifone,0,1,0,0,0,1,0,0,0,0
tiger,tigre,0,0,0,0,0,0,0,0,0,0
tilde,tilde,0,0,0,0,0,0,0,0,0,0
timberland,timberland,0,0,0,0,0,0,0,0,0,0
timbre,timbro,0,0,0,0,0,0,0,0,0,0
timidity,timidezza,0,1,0,1,0,1,0,0,0,0
timid,timido,0,1,0,0,0,1,0,1,0,0
thyme,timo,0,0,0,0,0,0,0,0,0,0
helm,timone,0,0,0,0,0,0,0,0,0,0
rudder,timone,0,0,0,0,0,0,0,0,0,0
tinnitus,tinnito,0,0,0,0,0,0,0,0,0,0
vat,tino,0,0,0,0,0,0,0,0,0,0
tint,tinta,0,0,0,0,0,0,0,0,0,0
jingle,tintinnio,0,0,0,0,0,0,0,0,0,0
dye,tintura,0,0,0,0,0,0,0,0,0,0
tincture,tintura,0,0,0,0,0,0,0,0,0,0
typically,tipicamente,0,0,0,0,0,0,0,0,0,0
guy,tipo,0,0,0,0,0,0,0,0,0,0
kind,tipo,1,0,0,0,0,0,1,0,0,1
sort,tipo,0,0,0,0,0,0,0,0,0,0
type,tipo,0,0,0,0,0,0,0,0,0,0
typography,tipografia,0,0,0,0,0,0,0,0,0,0
tyranny,tirannia,0,1,0,0,0,1,0,1,0,0
tyrannical,tirannico,0,1,1,0,1,1,0,0,0,0
tyrant,tiranno,0,1,1,0,1,1,0,1,0,0
pull,Tirare,1,0,0,0,0,0,0,0,0,0
flinch,tirarsi indietro,0,1,0,1,1,1,0,1,1,0
shooter,tiratore,0,0,0,0,0,1,0,0,0,0
shooting,tiro,0,1,1,0,0,1,0,0,0,0
shot,tiro,0,1,1,0,0,1,0,1,1,0
archery,tiro con l'arco,0,0,0,0,0,0,0,0,0,0
clerkship,tirocinio,0,0,0,0,0,0,0,0,0,0
titanic,titanico,0,0,0,0,0,0,0,0,0,0
holder,titolare,0,0,0,0,0,0,0,0,0,0
proprietor,titolare,0,0,0,0,0,0,0,0,0,0
titled,titolato,0,0,0,0,0,0,0,0,0,0
caption,titolo,0,0,0,0,0,0,0,0,0,0
heading,titolo,0,0,0,0,0,0,0,0,0,0
headline,titolo,0,0,0,0,0,0,0,0,0,0
title,titolo,1,0,0,0,0,0,0,0,0,1
titty,titty,0,0,0,0,0,0,0,0,0,0
toby,toby,0,0,0,0,0,0,0,0,0,0
touching,toccante,0,0,0,0,0,0,0,0,0,0
touch,toccare,0,0,0,0,0,0,0,0,0,0
touched,toccato,0,1,0,0,0,0,0,0,0,0
tod,tod,0,0,0,0,0,0,0,0,0,0
gown,toga,0,0,0,0,0,0,0,0,0,0
toga,toga,0,0,0,0,0,0,0,0,0,0
tolerant,tollerante,1,0,0,0,0,0,0,0,0,0
tolerance,tolleranza,0,0,0,0,0,0,0,0,0,0
toleration,tolleranza,1,0,0,0,0,0,0,0,0,0
tolerate,tollerare,0,1,1,0,0,0,0,1,0,0
tomahawk,tomahawk,0,0,0,0,0,0,0,0,0,0
grave,tomba,0,1,0,0,0,1,0,1,0,0
tomb,tomba,0,0,0,0,0,0,0,1,0,0
tome,tomo,0,0,0,0,0,0,0,0,0,0
frock,tonaca,0,0,0,0,0,0,0,0,0,0
thud,tonfo,0,0,0,0,0,0,0,0,0,0
thump,tonfo,0,1,1,0,0,0,0,0,0,0
tonic,tonico,0,0,0,0,0,0,0,0,0,0
tonnage,tonnellaggio,0,0,0,0,0,0,0,0,0,0
ton,tonnellata,0,0,0,0,0,0,0,0,0,0
tuna,tonno,0,0,0,0,0,0,0,0,0,0
tone,tono,0,0,0,0,0,0,0,0,0,0
tonsils,tonsille,0,0,0,0,0,0,0,0,0,0
booby,tonto,0,1,0,0,0,0,0,0,0,0
topaz,topazio,0,0,0,0,0,0,0,0,0,0
mouse,topo,0,0,0,0,0,0,0,0,0,0
bookworm,topo di biblioteca,1,1,0,0,0,0,0,0,0,0
topography,topografia,0,0,0,0,0,0,0,0,0,0
topographic,topografica,0,0,0,0,0,0,0,0,0,0
topographical,topografico,0,0,0,0,0,0,0,0,0,0
patch,toppa,0,1,0,0,0,0,0,0,0,0
tor,tor,0,0,0,0,0,0,0,0,0,0
peat,torba,0,0,0,0,0,0,0,0,0,0
turf,torba,0,0,0,0,0,0,0,0,0,0
turbidity,torbidità,0,0,0,0,0,0,0,0,0,0
torch,torcia,0,0,0,0,0,0,0,0,0,0
flashlight,torcia elettrica,0,0,0,0,0,0,0,0,0,0
thrush,tordo,0,0,0,0,0,0,0,0,0,0
bullock,torello,0,0,0,0,0,0,0,0,0,0
tourmaline,tormalina,0,0,0,0,0,0,0,0,0,0
harry,tormentare,0,1,1,0,0,0,0,1,0,0
torment,tormento,0,1,1,0,0,1,0,1,0,0
tornado,tornado,0,0,0,0,0,1,0,0,0,0
tournament,torneo,0,0,0,0,0,0,0,0,0,0
lathe,tornio,0,0,0,0,0,0,0,0,0,0
bull,toro,0,0,0,0,0,0,0,0,0,0
rook,torre,0,1,1,0,1,0,0,0,0,0
tower,torre,1,0,0,0,0,0,0,0,0,0
towering,torreggiante,1,0,0,1,0,1,0,0,0,0
creek,torrente,0,0,0,0,0,0,0,0,0,0
torrent,torrente,0,0,0,0,0,1,0,0,0,0
turret,torretta,0,0,0,0,0,0,0,0,0,0
torrid,torrido,0,1,0,0,0,0,0,0,0,0
torsion,torsione,0,0,0,0,0,0,0,0,0,0
torso,torso,0,0,0,0,0,0,0,0,0,0
tort,tort,0,1,0,0,0,0,0,0,0,0
cake,torta,0,0,0,0,0,0,0,0,0,0
pie,torta,0,0,0,0,0,0,0,0,0,0
cheesecake,torta di formaggio,0,1,0,0,0,0,0,0,0,0
tortuous,tortuoso,0,0,0,0,0,0,0,0,0,0
torture,tortura,0,1,1,1,1,1,0,1,0,0
shorn,tosare,0,0,0,0,0,0,0,0,0,0
cough,tosse,0,1,0,0,1,0,0,0,0,0
toxic,tossico,0,1,0,0,1,0,0,0,0,0
toxicology,tossicologia,0,0,0,0,0,0,0,0,0,0
toxin,tossina,0,1,0,0,0,1,0,0,0,0
total,totale,0,0,0,0,0,0,0,0,0,0
totality,totalità,0,0,0,0,0,0,0,0,0,0
tote,totalizzatore,0,0,0,0,0,0,0,0,0,0
totally,totalmente,0,0,0,0,0,0,0,0,0,0
totem,totem,0,0,0,0,0,0,0,0,0,0
napkin,tovagliolo,0,0,0,0,0,0,0,1,0,0
townhouse,townhouse,0,0,0,0,0,0,0,0,0,0
squat,tozzo,0,0,0,0,0,0,0,0,0,0
stubby,tozzo,0,0,0,0,0,0,0,0,0,0
amid,tra,0,0,0,0,0,0,0,0,0,0
amidst,tra,0,0,0,0,0,0,0,0,0,0
inter,tra,0,1,0,0,0,0,0,1,0,0
rickety,traballante,0,1,0,0,0,0,0,0,0,0
shaky,traballante,0,1,1,1,0,1,0,0,0,0
brimming,traboccante,0,0,0,0,0,0,0,0,0,0
slop,traboccare,0,1,0,0,1,0,0,0,0,0
traces,tracce,0,0,0,0,0,0,0,0,0,0
trace,traccia,0,0,0,0,0,0,0,0,0,0
track,traccia,0,0,0,1,0,0,0,0,0,0
vestige,traccia,0,0,0,0,0,0,0,0,0,0
tracing,tracciato,0,0,0,0,0,0,0,0,0,0
trachea,trachea,0,0,0,0,0,0,0,0,0,0
betrayal,tradimento,0,1,1,0,1,0,0,1,0,0
treachery,tradimento,0,1,1,0,0,1,0,1,1,0
treason,tradimento,0,1,1,0,1,1,0,0,1,0
betray,tradire,0,1,1,0,1,0,0,1,1,0
traitor,traditore,0,1,1,0,1,1,0,1,0,0
traditional,tradizionale,1,0,0,0,0,0,0,0,0,0
tradition,tradizione,0,0,0,0,0,0,0,0,0,0
lore,tradizioni,0,0,0,0,0,0,0,0,0,0
translate,tradurre,0,0,0,0,0,0,0,0,0,0
translation,traduzione,0,0,0,0,0,0,0,0,0,1
traffic,traffico,0,0,0,0,0,0,0,0,0,0
transfixed,trafitta,0,0,0,0,0,0,0,0,0,0
tragedy,tragedia,0,1,0,0,0,1,0,1,0,0
ferry,traghetto,0,0,0,0,0,0,0,0,0,0
tragic,tragico,0,1,0,0,0,0,0,0,0,0
trajectory,traiettoria,0,0,0,0,0,0,0,0,0,0
neglecting,tralasciare,0,1,0,0,0,0,0,0,0,0
trellis,traliccio,0,0,0,0,0,0,0,0,0,0
tram,tram,0,0,0,0,0,0,0,0,0,0
tramway,tram,0,0,0,0,0,0,0,0,0,0
plot,trama,0,0,0,0,0,0,0,0,0,0
bustle,trambusto,0,0,0,0,0,0,0,0,0,0
hustle,trambusto,0,0,0,0,0,0,0,0,0,0
hopper,tramoggia,0,0,0,0,0,0,0,0,0,0
sundown,tramonto,0,0,0,0,0,0,0,0,0,0
sunset,tramonto,1,0,0,1,0,0,0,0,0,0
stilts,trampoli,0,0,0,0,0,0,0,0,0,0
trance,trance,0,1,0,0,0,0,0,0,0,0
gobble,trangugiare,0,0,0,0,0,0,0,0,0,0
quietly,tranquillamente,0,0,0,0,0,0,0,0,0,0
tranquility,tranquillità,1,0,0,0,0,0,1,0,0,1
peaceful,tranquillo,1,0,0,1,0,0,1,0,1,1
quiet,tranquillo,1,0,0,0,0,0,0,1,0,0
tranquil,tranquillo,1,0,0,0,0,0,1,0,0,0
liner,transatlantico,0,0,0,0,0,0,0,0,0,0
transatlantic,transatlantico,0,0,0,0,0,0,0,0,0,0
transitive,transitivo,0,0,0,0,0,0,0,0,0,0
transit,transito,0,0,0,0,0,0,0,0,0,0
transient,transitorio,0,0,0,0,0,0,0,0,0,0
transitory,transitorio,0,0,0,0,0,0,0,0,0,0
transition,transizione,0,0,0,0,0,0,0,0,0,0
drill,trapano,0,0,0,0,0,0,0,0,0,0
transplant,trapianto,0,0,0,0,0,0,0,0,0,0
transplantation,trapianto,0,0,0,0,0,0,0,0,0,0
pitfall,trappola,0,1,1,0,1,1,0,1,1,0
trap,trappola,0,0,0,0,0,0,0,0,0,0
traps,trappole,0,1,0,0,0,0,0,0,0,0
quilt,trapunta,0,0,0,0,0,0,0,0,0,0
tufted,trapuntata,0,0,0,0,0,0,0,0,0,0
transcendental,trascendentale,1,0,0,0,0,0,0,0,0,0
transcendent,trascendente,0,0,0,0,0,0,0,0,0,0
transcendence,trascendenza,1,0,0,1,0,0,1,0,1,1
rousing,trascinante,0,0,0,0,0,0,0,0,0,0
elapse,trascorrere,0,0,0,0,0,0,0,0,0,0
spend,trascorrere,0,0,0,0,0,0,0,0,0,0
